source	t0	t1	t2	t3	t4	t5
84461	0.3155605828	0.2830590549	0.4049419949	0.1661506783	0.1315503961	0.1542067551
84464	0.0457166871	0.0387976687	0.1139874779	0.0952811594	0.1012009911	0.1409077182
84467	0.0012611239	0.00119268	0.0011281838	0.0011340558	0.0011448948	0.0011495446
84498	0.0895861033	0.0712211793	0.038362347	0.0434362541	0.0436455252	0.0395224504
84503	0.0252331457	0.0301122082	0.0121862004	0.0109427872	0.0104635828	0.010675783
84513	0.2402735415	0.2029939208	0.2341565796	0.2341808675	0.2277263671	0.1677792378
84514	0.155245469	0.0409635896	0.1607110013	0.0882355176	0.0986100274	0.1217096943
84515	0.1043080064	0.0620494123	0.6898674957	0.5509609975	0.6415390767	0.641201526
84516	0.0409772166	0.1221680629	0.0999940899	0.0616954554	0.0869141348	0.0942205898
84518	0.1023788083	0.0874776493	0.0807403394	0.0816538492	0.0633203295	0.0248359781
84519	0.0976038678	0.0219462813	0.0095980773	0.0127381312	0.012604662	0.0055158089
84520	0.0091613537	0.0405264859	0.092426611	0.0996901647	0.0706621672	0.1000565959
84522	1.2333529696	1.8367249686	1.5315869811	1.5976668064	1.2402269864	1.262880371
84524	0.0013895612	0.005462141	0.0038673787	0.0018282796	0.0029944903	0.0034780925
84525	0.0376114101	0.1315620293	0.2240165279	0.3535352022	0.3289231312	0.4918950845
84527	0.1157916381	0.0596995888	0.0199394886	0.013722368	0.026583532	0.0210243414
84529	0.0169423762	0.0223261054	0.0430537012	0.0273910773	0.0220360818	0.0178662648
84532	0.1538296133	0.0264976116	0.0207154767	0.0421367533	0.0429167637	0.050441157
84545	0.091872998	0.0359168771	0.0513089893	0.053378002	0.0482922352	0.0481261327
84548	0.0653839353	0.035688755	0.0669753105	0.0371461402	0.049057279	0.0560838752
84549	0.2168070864	1.938073348	1.1809235082	0.5920145873	0.5233055001	0.5635035871
84552	0.0013211259	0.0012456371	0.0012478188	0.0012572318	0.0012906489	0.0013430103
84572	1.4625603521	0.7908281672	0.3831047121	0.3996019136	0.4603133275	0.4900703486
84612	0.0145577656	0.0419842273	0.0282695787	0.0124033087	0.0180993508	0.0122280559
84617	0.0012236152	0.0019278434	0.0099230645	0.8460991091	2.3030480694	2.9160168126
84619	3.3782935434	2.6070812212	1.5620831681	0.9938907789	1.0486113803	1.1556363483
84622	0.0086071032	0.0106239175	0.0216917478	0.0073790068	0.0101192063	0.0123254028
84626	0.8037552927	0.8676124542	0.7090678771	0.5292731739	0.7982982365	0.6161825004
84627	0.0174588089	0.0165451627	0.0375904916	0.011689099	0.0236354096	0.0209113468
84628	0.1108546506	0.0312346114	0.0149094473	0.0497054155	0.0997039998	0.0517419606
84629	0.1522992802	0.0739322675	0.0464537788	0.0683917883	0.0699259934	0.0898719057
84634	0.0028313801	0.0016265569	0.0536110919	0.1239872211	0.285911033	0.1957742707
84636	0.0801028023	0.0445070635	0.0075748692	0.0116502098	0.0051159129	0.0052548999
84639	0.0102014937	0.0032967409	0.0158594881	0.0045227849	0.0078129445	0.0096096245
84641	0.118895999	0.1748623699	0.1759432608	0.1764687747	0.1617562121	0.1813862316
84650	0.9326056154	0.5685912527	0.9084253826	0.9683981321	0.9638481877	1.1542748596
84651	0.2765322385	0.1790261818	0.1877031981	0.1890893106	0.1546703365	0.1607710242
84656	0.1131561539	0.1588389522	0.1589089894	0.0619908841	0.0589709453	0.1088264831
84661	0.6750117226	0.6708016046	1.0199386833	0.8238032771	1.0655279682	1.1414470144
84662	0.0012139042	0.0011593827	0.0010225453	0.0010982402	0.0010809666	0.0022628586
84667	0.0011403354	0.0010521172	0.0013172508	0.0013597689	0.0033646384	0.0027951585
84669	0.0653715667	0.0294782102	0.0182315031	0.0129803649	0.0162485347	0.0152180539
84674	0.0080356886	0.0030382186	0.0121337271	0.0162022381	0.0112111357	0.0148635185
84678	0.0464906995	0.071028719	0.0739001489	0.0616925288	0.0672578491	0.071159308
84679	0.024071069	0.0763290323	0.1071927107	0.1270209349	0.1970128474	0.1929485884
84680	0.1520154617	0.0203236616	0.0106764616	0.0322234845	0.068611155	0.0506219246
84681	0.4818838519	0.1135213735	0.6766069975	1.5876043931	1.198014069	1.0471656932
84687	1.6142535404	1.7757635091	0.9301836646	0.8006567182	0.9838225622	1.4625668886
84688	0.0820878432	0.0120018185	0.0288316317	0.180900955	0.240239446	0.1260673706
84693	0.2397003344	0.0733485943	0.2461231174	0.2560286778	0.2318342175	0.2008564261
84696	0.0463780876	0.001344465	0.0064668318	0.0153502438	0.0300408929	0.0286505773
84699	0.0010488475	0.0009721972	0.000941956	0.0019160528	0.0145416947	0.0148603864
84705	0.148886748	0.5084211778	0.6216540621	0.2219279371	0.2157907254	0.227041461
84707	3.2460565326	1.2408799563	0.7563977056	1.0987838744	0.8719488088	0.4365656277
84717	0.0725196362	0.0347647644	0.1036695217	0.1152113118	0.1057494491	0.1390399187
84720	0.1690264695	0.2299440888	0.2978637664	0.2335307976	0.2158347937	0.2421443896
84726	0.3477103158	0.2717779793	0.1219890694	0.1295212684	0.1532320519	0.1833882931
84727	1.223292447	0.3802851085	0.4194116361	0.118631541	0.0900433429	0.2066650111
84734	0.0803166271	0.0062425478	0.0063852251	0.0339921489	0.0613653979	0.0503506146
84747	0.0421418625	0.0337281211	0.0690257369	0.0486981652	0.047482471	0.0570100179
84749	0.0090447273	0.0062576724	0.0082865105	0.0140017161	0.0123990715	0.011217237
84752	0.003783383	0.0066409076	0.0126381258	0.0164892597	0.0364126381	0.0487259029
84757	8.6181359566	6.7569267713	3.1375497606	2.6994947271	3.2348676366	3.0952342126
84759	0.0561321305	0.1023649959	0.2051174797	0.1843460181	0.1337285069	0.135104098
84765	0.031585377	0.0079958627	0.0061316842	0.0099689843	0.0104440766	0.0077130269
84769	0.1461449541	0.4634018937	1.2358832523	0.2013646821	0.107332227	0.2898178999
84771	0.0286296037	0.0424339504	0.0706433391	0.0270714358	0.037471497	0.0609331063
84775	0.1804796541	0.5436642602	0.8295733222	0.359390313	0.2507075712	0.2976664029
84779	0.1409511843	0.159459721	0.5327128189	0.2162856295	0.1272766883	0.2182301202
84787	0.4051992607	0.0648626223	0.2459861262	0.5128620418	0.6853866182	0.5691653102
84790	0.6488795405	5.3704155078	9.5940677024	6.7874865643	7.8424924853	10.8494469871
84791	0.0232520627	0.0164941634	0.0298677026	0.1364501493	0.1712360731	0.0895971904
84792	0.0927385458	0.1320892279	0.1572453897	0.1439544727	0.1604360469	0.1167106666
84795	0.073164554	0.0059180064	0.0191442318	0.0085512486	0.0178916814	0.02182098
84798	0.5245198563	1.6803945834	2.9087589346	2.8519226172	2.8298704738	2.6912814461
84803	0.0860216944	0.0298780069	0.0377764257	0.0213979942	0.0320595258	0.0890902539
84804	0.0753476571	0.1132676531	0.0896711988	0.064486302	0.0796888018	0.0817023316
84807	0.0209870867	0.7601707684	0.4380327407	0.1304108499	0.0770941588	0.0786754856
84809	0.3543964352	0.1816833939	0.1216907403	0.0988569745	0.0965355012	0.1010001314
84811	0.2861773557	0.5613739732	0.7253555661	0.7317033659	0.7368675684	0.838705374
84816	0.1118446187	0.1082083218	0.2721907553	0.323291334	0.2776701618	0.4085697333
84817	0.0775153917	0.1052183765	0.0962625862	0.072088268	0.0664119854	0.066293289
84820	0.0681954541	0.0733428904	0.0417898522	0.0660786852	0.0554945055	0.0595762206
84823	0.0301096169	0.116019353	0.1488828518	0.149282154	0.2077303258	0.2832096733
84826	0.0653117384	0.0487529643	0.0696602136	0.0229210693	0.0375399961	0.0363137061
84830	0.5229637716	0.5347701604	0.3512043924	0.5407993615	0.7348788428	0.2563824143
84832	0.0252978087	0.0262933721	0.0103983501	0.0320490754	0.0241215819	0.0432752714
84833	5.8485495487	7.838741646	14.9794000393	10.7746259252	11.2245420859	13.1717185808
84836	0.6768122159	0.0910242557	0.1851434801	0.2960767112	0.3120737436	0.3358405549
84838	0.0122038899	0.0106095222	0.0109057101	0.0090342402	0.0086481529	0.0077587304
84839	0.0108581741	0.0060486433	0.0047749947	0.0020493133	0.002104148	0.0030025424
84842	0.0331731779	0.7732807002	2.2596910366	0.7223172072	0.6457891158	0.856938354
84844	0.120892418	0.5217751564	0.7329956965	0.3803939414	0.2875314758	0.3963698734
84851	0.491948694	0.1681654053	0.102354429	0.0909021054	0.1389971993	0.0813365087
84852	0.0054698841	0.0040626035	0.0040982782	0.0092882369	0.0163450742	0.007477487
84859	0.0315045422	0.0230470115	0.0146495074	0.0181828958	0.0133202273	0.0077792666
84861	0.1488566948	0.0208595723	0.0303646761	0.0587373637	0.0830896932	0.0765752995
84864	0.0281586161	0.1207647526	0.0816066279	0.0324904054	0.0379822607	0.0500785514
84865	0.126915796	0.141422171	0.1120905895	0.0399657708	0.0516506888	0.0666296095
84866	0.153514187	0.0545702483	0.0757936594	0.0417575426	0.0528284822	0.0504648113
84868	0.0066674064	0.0022989025	0.0041216164	0.0788862704	0.1951700124	0.2147399213
84869	0.2175233555	0.0634772186	0.1904388727	0.1520604891	0.1620257634	0.1401159667
84872	0.0385491958	0.0464251907	0.056288978	0.039974203	0.0235296037	0.0178746861
84874	0.0156106163	0.0035869008	0.0043518658	0.0027690007	0.008321017	0.0039567032
84875	0.6218480462	0.1463962218	0.1153265283	0.3352796977	0.3524960386	0.2615793529
84876	0.9667867872	0.8213457163	0.5961084594	0.3875316501	0.2971575289	0.4458704582
84878	0.6250868367	0.810328649	0.5174282379	0.3636699932	0.4196008027	0.4889575965
84879	0.0065042799	0.369501407	0.1065904987	0.0391476319	0.0428839272	0.0469178158
84881	0.1725115653	0.4452911789	0.2796264212	0.1722419273	0.1316142528	0.1724425303
84883	0.0089890605	0.0037735868	0.0104908403	0.011163241	0.0151288119	0.0130126092
84885	0.3380354456	0.1632367469	0.5830435096	0.7082418615	0.788313261	0.8027173102
84886	0.157640732	0.2402850748	0.2055854501	0.2070050332	0.3055616559	0.3278607618
84888	0.2065147202	0.819926644	0.4094482064	0.5494266396	0.3750905854	0.45709466
84890	0.0105554759	0.2133038995	0.089395147	0.0378892871	0.0587116971	0.0635930224
84892	0.0537993582	0.1182818131	0.0831394366	0.071357885	0.0479827632	0.0412424101
84893	0.0408221904	0.0278469648	0.0384886164	0.036862464	0.0270175151	0.0328500217
84894	0.0012082386	0.0011391729	0.0011044275	0.0012440804	0.0011761034	0.0011419811
84895	0.1858711502	0.092354055	0.1044587316	0.0554194661	0.0569713465	0.056579619
84896	0.5394323768	0.6949929335	0.5832643166	0.4635281256	0.4794838898	0.5101840269
84897	0.3294091421	0.3305947562	0.3307552145	0.3147972777	0.2394306814	0.2466321451
84899	0.0498053824	0.1104855554	0.1281713016	0.0695670676	0.0976158714	0.0996276546
84900	0.0163200565	0.0024751622	0.0291010183	0.0232495144	0.0211222524	0.0320362666
84901	0.4876938279	0.2394444667	0.1499371577	0.1073987227	0.141532791	0.1360280323
84902	0.0037048108	0.0010963641	0.0083928395	0.0135342671	0.0122567273	0.0087207231
84905	0.2933603522	0.1507375954	0.2360366682	0.1431966505	0.1633020805	0.1811611002
84908	0.4709133751	1.0004063746	1.5780291485	0.6884296006	0.8305286333	0.8875721687
84909	0.001599451	0.0031081863	0.0064045367	0.0166035515	0.0221351535	0.0333397105
84910	0.0507358813	0.0383373289	0.0274170887	0.0655805046	0.0712868372	0.0521130188
84911	0.0142448623	0.0074169069	0.0060154292	0.0155297549	0.0179481653	0.015746853
84912	0.0480628849	0.0239810661	0.0548198056	0.0093780775	0.0220988575	0.0270853554
84914	0.3511092355	0.3257745317	0.1452848746	0.1563435143	0.1787786004	0.1406036379
84916	0.3846160854	2.7049233426	1.8871456633	1.1129214833	0.8984400966	1.0372284887
84919	1.0287479108	1.9393879638	0.9920901852	0.7125306629	0.8163521761	0.8598449366
84920	0.0019628105	0.0134939517	0.026921745	0.0300081839	0.0349681101	0.0342511036
84922	0.02759829	0.0705612235	0.0754444399	0.0379756404	0.0224398366	0.0336979945
84923	0.8692928899	0.6166643312	0.464819803	0.3656565303	0.5225373697	0.4716097294
84925	0.0491323819	0.0306853304	0.0236739698	0.022253484	0.0206052263	0.0195630323
84926	0.369449315	0.3712329425	0.3618272111	0.1615603327	0.135857602	0.1744047493
84928	0.3682775848	0.212015272	0.3837788656	0.3351990893	0.3907291839	0.3357665041
84929	0.0056863733	0.0064631377	0.0496656821	0.0066466898	0.0636512497	0.0333551776
84932	0.0541780424	0.0609390778	0.0865720122	0.0571413079	0.0872902499	0.0870303721
84933	0.1497447648	0.443441181	0.5395289542	0.6103942039	0.6149599068	0.6652068709
84934	0.1364317719	0.1753107671	0.3828969479	0.2822324234	0.2409539919	0.3137864193
84936	0.5328939966	0.3432452466	0.4509142985	0.6280017462	0.6447615021	0.4863939151
84937	0.0073285933	0.0195142754	0.0380481394	0.0737907881	0.2277697878	0.2184885674
84938	0.0082351498	0.0037585007	0.0203542401	0.016977296	0.0163510661	0.0212840902
84939	0.0291399151	0.0149356668	0.0884149763	0.0321742698	0.0291777411	0.0362909142
84940	0.0614751824	0.0586757144	0.1903883661	0.2031859085	0.1353585159	0.1637635804
84941	0.1847853257	0.0915174355	0.1097603887	0.4576136444	0.3489060759	0.3012109632
84942	0.3682586262	0.4909864298	0.4365525011	0.1469804542	0.1037906478	0.176643258
84945	0.0044151185	0.0068337991	0.0014097802	0.0010205055	0.0010654993	0.0014828105
84946	0.4737382079	1.9192950682	1.6101472871	0.5807504424	0.3619690177	0.5244395903
84948	0.0885976929	0.1501705192	0.1294634992	0.0668027271	0.0720549332	0.0750605275
84950	0.5617510812	0.5380543892	0.5387948117	0.3174087095	0.3094626791	0.424827585
84954	0.1049110469	0.0301006792	0.1350423773	0.1415305696	0.0880166673	0.1096934155
84955	0.001438322	0.0840441445	0.0313887908	0.0310037935	0.02826886	0.0254783068
84957	0.6054366912	0.8396297974	0.8338552822	0.765514038	1.0661842254	0.8713948253
84958	0.6354030702	0.0440082385	0.0233837943	0.1940894166	0.1984938455	0.1006343626
84961	0.0059106411	0.0042880833	0.0554141428	0.0453978282	0.0266815993	0.0237419733
84964	0.064498942	0.0251025998	0.1242140338	0.1073488411	0.1144202339	0.1094777631
84967	0.8351049259	0.8033796802	1.6224366336	0.8935188886	0.6500437043	0.9737032993
84969	0.0542244668	0.0179896655	0.0215342898	0.0447530328	0.1961063412	0.1805815242
84971	0.0283278136	0.0183076812	0.0306049978	0.0157061507	0.0142847498	0.0197775953
84973	0.2785122784	0.1784033645	0.1616026248	0.0714883846	0.0668955488	0.0776671982
84975	0.1946388113	0.6292192005	0.4524463604	0.2265190194	0.1752254209	0.2714726233
84976	0.0433314385	0.0137021079	0.0229385259	0.019919087	0.0213313796	0.0184909224
84981	0.1609566787	0.1773779786	0.1184657603	0.1199187683	0.0855663434	0.0687589637
84984	0.0083275494	0.0160782313	0.059456473	0.0614225277	0.040716199	0.0513980516
84986	0.0453296722	0.0200336581	0.0318394272	0.1066561009	0.0908486612	0.0780310886
84987	5.3753855618	2.6932273268	4.9331710369	4.1451260025	3.5048034661	4.6612828196
84988	0.5684189811	1.0858385918	0.7654657104	0.57374076	0.6858929658	0.8033881616
84991	1.1071715686	1.3098350746	0.7671722433	0.5345057986	0.8088046843	0.8151455769
84992	1.0304144741	0.9352154741	1.132233867	1.0131137092	0.7365409174	0.7529314109
84993	0.1992650072	0.1107031351	0.3197986677	0.2621458922	0.1882007588	0.2241938691
84996	0.0298066609	0.0064306919	0.0514090961	0.0733302168	0.0579113161	0.0608773031
85007	0.7606357191	0.2518777629	0.1143676164	0.190941217	0.2675203372	0.1333080802
85013	0.125656997	0.1209707943	0.1920841582	0.1799322247	0.1629438556	0.1556588257
85014	1.4911983165	2.22010527	2.1131936347	1.4227645548	0.9252485526	1.0162524619
85021	1.1297818782	0.7809750873	1.0557705255	0.9825706314	1.0936160562	1.0911248514
85025	0.1208471126	0.1524981042	0.1807146805	0.2451547007	0.2364136975	0.240631984
85026	0.0695359817	0.0242693878	0.0461631237	0.0350828488	0.033715368	0.0494376478
85027	0.1472076228	0.1511634992	0.2100895701	0.3409618213	0.2563345004	0.3173770895
85028	2.4059719374	3.1197640612	2.6985412639	2.8760803548	1.87281021	1.4960772249
85235	1.4876049836	0.1796001224	0.6907015356	8.337120929	5.0943312516	6.1590214401
85236	0.2588644053	0.0755479676	0.0751762091	0.3705389237	0.3310556763	0.4257511308
85285	0.0075788165	0.0072337385	0.0044615641	0.0059879013	0.0055929115	0.0045228586
85294	0.075961968	0.0551562853	0.0404459678	0.0822108173	0.0771702726	0.0560318703
85300	0.0012109486	0.0011359666	0.0012921868	0.0010859884	0.0014291577	0.0012649681
85301	0.076507997	0.1031752491	0.0720494933	0.0985229384	0.126904286	0.0814925566
85302	0.0073684687	0.0036273991	0.005641517	0.0038046755	0.0036674228	0.0040715002
85313	0.0322561439	0.0373891727	0.0317213975	0.0276310617	0.0193464935	0.010607714
85315	0.0341755419	0.0173677663	0.0148123042	0.0248350002	0.0208884244	0.0270686406
85359	0.6845771308	0.1165867154	0.4476085871	0.3462967675	0.3332032334	0.3529882007
85363	0.0288631966	0.0500703029	0.0088348307	0.0620345493	0.0323293183	0.0233303455
85364	0.222856682	0.3575871939	0.2889098805	0.1608993073	0.2247504105	0.222770873
85365	0.0197096552	0.1527248933	0.0602155552	0.0724369378	0.0841122977	0.0844850324
85369	0.0777463519	0.0760631423	0.0473940262	0.0286002925	0.0308223467	0.0353408202
85376	0.1561627094	0.0666868407	0.1226077438	0.0576501642	0.0519226769	0.0250116874
85378	0.6122533859	0.272741245	0.1534757344	0.1028228786	0.1020852892	0.1197288614
85379	0.0027114841	0.0018468286	0.0081324188	0.027861693	0.025961303	0.0288865051
85395	0.1494347368	0.7211019497	0.7179793059	0.6490647065	0.4965505802	0.4678363353
85403	0.0322379202	0.093640614	0.0765517635	0.0698482586	0.096039688	0.0760282921
85406	0.0209593656	0.0308771287	0.0251309107	0.0237606558	0.0226162631	0.0283292206
85409	0.0069215714	0.037568144	0.0275869516	0.0303453677	0.0776246054	0.0619225209
85437	0.0772617632	0.0736156654	0.2254446395	0.2905104287	0.2851853889	0.296341358
85440	0.0094181907	0.004160434	0.0053638416	0.0169664895	0.0320253009	0.0387963099
85441	0.1248188401	0.1237306231	0.0359305034	0.1057329558	0.1039136175	0.0577578225
85444	0.0118593561	0.0020928459	0.031347684	0.0603961137	0.0838029382	0.0930485534
85450	0.8509007971	0.4038178754	0.4383650174	0.5690774579	0.444375954	0.3981717643
85451	0.3588834996	0.1890449259	0.1827462153	0.1874663738	0.1913897791	0.195370848
85453	0.0077845602	0.0085261044	0.0072273101	0.0057856337	0.0066590797	0.0068726527
85456	0.0032111712	0.0117977785	0.0043187504	0.003764605	0.0039336959	0.0032430002
85457	0.1126801814	0.157581786	0.1857703661	0.0867902183	0.1392045433	0.1572778786
85459	0.2426166029	0.0667448522	0.2259123996	0.3690461897	0.4940917248	0.3998976308
85460	0.2356270557	0.2023281157	0.095782008	0.1228680307	0.1147534884	0.0965345369
85465	0.0175225094	0.1387782622	0.1369866879	0.0598915091	0.0417639284	0.0584807433
85476	0.1602856319	0.6602509433	0.7369929669	0.2540001337	0.1562913466	0.330015875
85508	0.0011609127	0.0010720424	0.0010670505	0.0010475007	0.0013773421	0.0011258985
85865	0.0172162725	0.0253090015	0.0401465011	0.0107677061	0.008857605	0.0069380168
87178	0.1115739644	0.6470671108	0.3753695305	0.287950229	0.1401058858	0.143958428
87769	0.0203721623	0.0124651361	0.0366553302	0.0968294744	0.0796788926	0.0782476976
88455	0.3680951315	0.0989924539	0.1219580914	0.1778505536	0.1473530989	0.1591031007
88745	1.234020327	2.4956924052	2.7805191506	1.8192946387	1.1790385622	2.2004454343
89122	0.430715213	0.2897283064	0.2579533462	0.1819198579	0.1681524175	0.1478422084
89781	0.0305561858	0.0537460278	0.0941722798	0.0835278988	0.0915624457	0.0889292793
89782	0.0032821395	0.001088715	0.001084161	0.0020397236	0.0018576085	0.0022363338
